id,budget,revenue,original_title,director,genres,vote_count,release_year,budget_adj,revenue_adj
15493,16398,0,Star Wreck: In the Pirkinning,Timo Vuorensola,Science Fiction|Action|Comedy,13,2005,18309.4048237543,0.0
18191,10,0,Edmond,Stuart Gordon,Drama|Thriller,16,2005,11.1656328965449,0.0
5145,0,0,The Business,Nick Love,Drama|Action|Thriller|Crime,21,2005,0.0,0.0
17880,14000000,32645546,Because of Winn-Dixie,Wayne Wang,Comedy|Drama|Family,35,2005,15631886.0551629,36450818.2343271
22747,0,0,Bob the Butler,Gary Sinyor,Comedy,13,2005,0.0,0.0
9787,25000000,13411957,Lords of Dogtown,Catherine Hardwicke,Drama,118,2005,27914082.2413623,14975298.8286246
5171,0,0,Saint-Jacques... La Mecque,Coline Serreau|Dominique FurgÃ©,Comedy|Drama,13,2005,0.0,0.0
16608,2000000,5048693,The Proposition,John Hillcoat,Action|Adventure|Crime|Drama|Thriller,103,2005,2233126.57930898,5637185.26453561
7182,0,0,Venom,Jim Gillespie,Horror|Thriller,22,2005,0.0,0.0
10846,35000000,0,La tigre e la neve,Roberto Benigni,Comedy|Drama|Romance,47,2005,39079715.1379072,0.0
30178,0,0,Stuart Little 3: Call of the Wild,Audu Paden,Fantasy|Animation|Comedy|Science Fiction|Family,31,2005,0.0,0.0
31446,0,0,Archangel,Jon Jones,Thriller|Drama|Mystery|Crime,11,2005,0.0,0.0
9700,9600000,4386236,The Lost City,Andy GarcÃ­a,Drama|Romance,13,2005,10719007.5806831,4897510.09736096
12261,9000000,0,Carlito's Way: Rise to Power,Michael Bregman,Action|Adventure|Drama|Thriller,10,2005,10049069.6068904,0.0
19166,6000000,0,House Of 9,Steven R. Monroe,Drama|Foreign|Horror|Mystery|Thriller,16,2005,6699379.73792696,0.0
10579,3500000,0,Dracula III: Legacy,Patrick Lussier,Horror,13,2005,3907971.51379072,0.0
9009,30000000,25473093,Dark Water,Walter Salles,Drama|Horror|Thriller,113,2005,33496898.6896348,28442320.5177548
11788,0,0,Elizabeth I,Tom Hooper,Drama|History,11,2005,0.0,0.0
1382,0,0,Me and You and Everyone We Know,Miranda July,Comedy|Drama|Romance,48,2005,0.0,0.0
24702,72000,0,Shallow Ground,Sheldon Wilson,Horror,15,2005,80392.5568551235,0.0
9005,0,0,The Ice Harvest,Harold Ramis,Action|Adventure|Comedy|Crime|Drama,39,2005,0.0,0.0
19583,0,0,Fierce People,Griffin Dunne,Drama,18,2005,0.0,0.0
20981,50000,0,The Call of Cthulhu,Andrew Leman,Horror|Thriller|Fantasy,14,2005,55828.1644827247,0.0
148,5000000,0,The Secret Life of Words,Isabel Coixet,Drama|Romance|Foreign,24,2005,5582816.44827246,0.0
14597,0,0,Lassie,Charles Sturridge,Adventure|Drama|Family,18,2005,0.0,0.0
13919,0,0,The Chumscrubber,Arie Posin,Comedy|Drama,24,2005,0.0,0.0
21838,0,0,Dead & Breakfast,Matthew Leutwyler,Comedy|Horror,16,2005,0.0,0.0
15402,0,1410778,The Notorious Bettie Page,Mary Harron,Drama|Comedy,17,2005,0.0,1575222.92465218
13373,0,6584159,Millions,Danny Boyle,Comedy|Crime|Drama,37,2005,0.0,7351630.23264824
10598,3000000,0,Dirty,Chris Fisher,Crime|Drama|Thriller,17,2005,3349689.86896348,0.0
9814,1500000,0,Death Tunnel,Philip Adrian Booth,Thriller|Comedy|Horror,14,2005,1674844.93448174,0.0
14922,0,0,Happy Endings,Don Roos,Comedy|Drama|Romance,18,2005,0.0,0.0
2151,0,0,Man with the Screaming Brain,Bruce Campbell,Comedy|Horror|Science Fiction,13,2005,0.0,0.0
14933,0,0,The Truth About Love,John Hay,Comedy|Foreign|Romance,12,2005,0.0,0.0
292,3000000,11718595,Dave Chappelle's Block Party,Michel Gondry,Comedy|Documentary|Music,15,2005,3349689.86896348,13084552.9833287
18189,0,0,Dirty Love,John Asher,Comedy,15,2005,0.0,0.0
2566,0,0,Le temps qui reste,FranÃ§ois Ozon,Drama,15,2005,0.0,0.0
14228,0,0,Mortuary,Tobe Hooper,Horror|Mystery|Thriller,17,2005,0.0,0.0
9288,0,0,Dungeons & Dragons: Wrath of the Dragon God,Gerry Lively,Action|Adventure|Fantasy,12,2005,0.0,0.0
20771,0,0,Kim Possible Movie: So the Drama,Steve Loter,Action|Adventure|Animation|Drama|Family,25,2005,0.0,0.0
11354,0,0,The Upside of Anger,Mike Binder,Comedy|Drama,28,2005,0.0,0.0
20521,0,0,Reefer Madness: The Movie Musical,Andy Fickman,Comedy|Music,16,2005,0.0,0.0
6967,7000000,0,Die weisse Massai,Hermine Huntgeburth,Drama,10,2005,7815943.02758145,0.0
17350,0,0,Brice de Nice,James Huth,Comedy,174,2005,0.0,0.0
13498,40000000,0,Man of the House,Stephen Herek,Comedy|Action,64,2005,44662531.5861797,0.0
7509,0,10422387,Water,Deepa Mehta,Drama|Foreign|Romance,17,2005,0.0,11637254.7147722
18825,0,0,Espace dÃ©tente,Bruno Solo|Yvan Le Bolloc'h,Comedy,12,2005,0.0,0.0
25967,5000000,0,Isolation,Billy O'Brien,Horror|Science Fiction|Thriller,19,2005,5582816.44827246,0.0
24029,0,0,Slipstream,David van Eyssen,Science Fiction,12,2005,0.0,0.0
24939,0,0,Return of the Living Dead: Rave to the Grave,Ellory Elkayem,Comedy|Horror,12,2005,0.0,0.0
18070,16000000,0,Black Dawn,Alexander Gruszynski,Action,11,2005,17865012.6344719,0.0
22559,0,0,Aliens of the Deep,James Cameron|Steven Quale,Action|Documentary|Science Fiction,12,2005,0.0,0.0
14147,0,0,DeVour,David Winkler,Horror,15,2005,0.0,0.0
3527,11000000,0,Don't Come Knocking,Wim Wenders,Drama|Music,11,2005,12282196.1861994,0.0
17919,15000000,0,Human Trafficking,Christian Duguay,Drama,12,2005,16748449.3448174,0.0
17868,0,0,U2: Vertigo 2005 - Live from Chicago,Hamish Hamilton|Erica Forstadt,Music,10,2005,0.0,0.0
31046,0,0,Stone Cold,Robert Harmon,Crime|Drama|Thriller,16,2005,0.0,0.0
14644,0,0,Boudu,GÃ©rard Jugnot,Comedy,14,2005,0.0,0.0
10268,0,0,Je vous trouve trÃ¨s beau,Isabelle Mergault,Comedy,21,2005,0.0,0.0
28512,0,0,The Poseidon Adventure,John Putch,Adventure|Drama|Thriller|Action,13,2005,0.0,0.0
16548,0,0,Ellie Parker,Scott Coffey,Comedy|Drama,10,2005,0.0,0.0
14566,0,0,Feed,Brett Leonard,Mystery|Thriller,11,2005,0.0,0.0
24935,0,0,Return of the Living Dead: Necropolis,Ellory Elkayem,Comedy|Horror,12,2005,0.0,0.0
868,3000000,9879971,Tsotsi,Gavin Hood,Crime|Drama,42,2005,3349689.86896348,11031612.921451
29595,0,0,Wal-Mart: The High Cost of Low Price,Robert Greenwald,Documentary,14,2005,0.0,0.0
14907,0,0,Alien Apocalypse,Josh Becker,Drama|Horror|Comedy|Thriller|Science Fiction,12,2005,0.0,0.0
19521,0,0,Un amour Ã  taire,Christian Faure,Drama,11,2005,0.0,0.0
16998,0,0,La Moustache,Emmanuel CarrÃ¨re,Drama|Thriller|Mystery|Foreign,10,2005,0.0,0.0
15907,12000000,0,Duma,Carroll Ballard,Adventure|Drama|Family,22,2005,13398759.4758539,0.0
13015,0,0,George Carlin: Life Is Worth Losing,Rocco Urbisci,Documentary|Comedy|TV Movie,14,2005,0.0,0.0
20604,0,0,Metal: A Headbanger's Journey,Sam Dunn|Scot McFadyen|Jessica Joy Wise,Documentary|Music,24,2005,0.0,0.0
14788,1600000,0,Bubble,Steven Soderbergh,Drama|Crime|Mystery,15,2005,1786501.26344719,0.0
18484,0,634074,Wassup Rockers,Larry Clark,Drama,12,2005,0.0,707983.751324383
31329,0,0,Mon petit doigt m'a dit...,Pascal Thomas,Comedy|Mystery,13,2005,0.0,0.0
33081,0,0,Paheli,Amol Palekar,Drama|Thriller|Science Fiction|Romance|Foreign,13,2005,0.0,0.0
834,50000000,111340801,Underworld: Evolution,Len Wiseman,Fantasy|Action|Science Fiction|Thriller,1015,2006,54083457.9145786,120433910.501179
58,200000000,1065659812,Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,Adventure|Fantasy|Action,3181,2006,216333831.658314,1152691351.87119
920,120000000,461983149,Cars,John Lasseter|Joe Ranft,Animation|Adventure|Comedy|Family,2336,2006,129800298.994988,499712923.92372
36557,150000000,599045960,Casino Royale,Martin Campbell,Adventure|Action|Thriller,2738,2006,162250373.743735,647969539.331167
591,125000000,758239851,The Da Vinci Code,Ron Howard,Thriller|Mystery,1585,2006,135208644.786446,820164661.414297
9762,12000000,114194847,Step Up,Anne Fletcher,Music|Drama|Romance|Crime,619,2006,12980029.8994988,123521044.035724
950,80000000,660940780,Ice Age: The Meltdown,Carlos Saldanha,Animation|Family|Comedy|Adventure,1775,2006,86533532.6633258,714919257.183175
956,150000000,397850012,Mission: Impossible III,J.J. Abrams,Adventure|Action|Thriller,1363,2006,162250373.743735,430342087.606332
350,35000000,326551094,The Devil Wears Prada,David Frankel,Comedy|Drama|Romance,1773,2006,37858420.540205,353220246.986172
1422,90000000,289847354,The Departed,Martin Scorsese,Drama|Thriller|Crime,2635,2006,97350224.2462415,313518943.434219
1581,85000000,194168700,The Holiday,Nancy Meyers,Comedy|Romance,748,2006,91941878.4547837,210026294.295568
1124,40000000,109676311,The Prestige,Christopher Nolan,Drama|Mystery|Thriller,2519,2006,43266766.3316629,118633483.003894
1593,110000000,574480841,Night at the Museum,Shawn Levy,Action|Adventure|Comedy|Family|Fantasy,1572,2006,118983607.412073,621398207.739104
1164,25000000,135330182,Babel,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Drama,606,2006,27041728.9572893,146382484.055385
9693,76000000,69959751,Children of Men,Alfonso CuarÃ³n,Drama|Action|Thriller|Science Fiction,1211,2006,82206856.0301595,75673304.978458
8275,0,0,American Pie Presents: The Naked Mile,Joe Nussbaum,Comedy,289,2006,0.0,0.0
1452,270000000,391081192,Superman Returns,Bryan Singer,Adventure|Fantasy|Action|Science Fiction,834,2006,292050672.738724,423020463.774305
496,18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Larry Charles,Comedy,979,2006,19470044.8492483,282935169.834497
9339,82500000,237681299,Click,Frank Coraci,Comedy|Drama|Fantasy|Romance,1273,2006,89237705.5590547,257092530.630977
10010,0,0,Brother Bear 2,Ben Gluck,Animation|Comedy|Family|Adventure|Fantasy,172,2006,0.0,0.0
9767,52000000,204999686,The Break-Up,Peyton Reed,Romance|Comedy,520,2006,56246796.2311617,221741837.805656
388,45000000,184376254,Inside Man,Spike Lee,Crime|Drama|Thriller,990,2006,48675112.1231207,199434107.473133
7518,80000000,155019340,Over the Hedge,Tim Johnson|Karey Kirkpatrick,Comedy|Animation|Family,617,2006,86533532.6633258,167679639.016715
1427,50000000,132180323,Perfume: The Story of a Murderer,Tom Tykwer,Crime|Fantasy|Drama,647,2006,54083457.9145786,142975378.722118
1372,100000000,170877916,Blood Diamond,Edward Zwick,Drama|Thriller|Action,1394,2006,108166915.829157,184833371.570338
7457,0,15309302,Alpha Dog,Nick Cassavetes,Crime|Drama,265,2006,0.0,16559599.8083714
1948,12000000,42931041,Crank,Brian Taylor|Mark Neveldine,Action|Thriller|Crime,732,2006,12980029.8994988,46437182.983051
186,27000000,56308881,Lucky Number Slevin,Paul McGuigan,Drama|Thriller|Crime|Mystery,787,2006,29205067.2738724,60907579.9156103
9036,40000000,120455994,Eight Below,Frank Marshall,Adventure|Drama|Family,328,2006,43266766.3316629,130293533.641154
9286,25000000,117719158,Final Destination 3,James Wong,Horror|Mystery,535,2006,27041728.9572893,127333182.548652
588,50000000,97607453,Silent Hill,Christophe Gans,Horror|Mystery,580,2006,54083457.9145786,105578971.529494
9655,20000000,33889159,She's the Man,Andy Fickman,Comedy|Drama|Family|Romance,395,2006,21633383.1658314,36656858.0907392
1381,35000000,15304890,The Fountain,Darren Aronofsky,Drama|Adventure|Science Fiction|Romance,371,2006,37858420.540205,16554827.4840451
9836,100000000,384335608,Happy Feet,George Miller,Music|Animation|Comedy|Family,876,2006,108166915.829157,415723973.606839
1246,24000000,155721132,Rocky Balboa,Sylvester Stallone,Drama,455,2006,25960059.7989977,168438745.77865
10032,0,6086508,Van Wilder 2: The Rise of Taj,Mort Nathan,Comedy,117,2006,0.0,6583587.98529492
11619,149000000,64459316,Flushed Away,David Bowers|Sam Fell,Adventure|Animation|Comedy|Family,488,2006,161168704.585444,69723654.0817705
9904,80000000,37384046,The Wild,Steve 'Spaz' Williams,Family|Animation,137,2006,86533532.6633258,40437169.5703534
7551,75000000,180557550,DÃ©jÃ  Vu,Tony Scott,Action|Thriller|Science Fiction,862,2006,81125186.8718679,195303533.131688
2486,100000000,249288105,Eragon,Stefen Fangmeier,Fantasy|Action|Adventure|Family,536,2006,108166915.829157,269647254.707451
2044,40000000,114830111,The Lake House,Alejandro Agresti,Romance|Drama|Mystery,389,2006,43266766.3316629,124208189.511897
4257,45000000,178262620,Scary Movie 4,David Zucker,Comedy,368,2006,48675112.1231207,192821178.13025
9297,75000000,140175006,Monster House,Gil Kenan,Animation|Comedy|Family|Fantasy,501,2006,81125186.8718679,151622980.753536
10947,4200000,0,High School Musical,Kenny Ortega,Comedy|Drama|Family|Music|TV Movie,524,2006,4543010.4648246,0.0
6877,50000000,88715192,Failure to Launch,Tom Dey,Comedy,242,2006,54083457.9145786,95960487.0583152
1579,40000000,120175290,Apocalypto,Mel Gibson,Thriller|Action|Adventure|Drama,667,2006,43266766.3316629,129989904.781745
9906,50000000,55181129,The Ant Bully,John A. Davis,Fantasy|Adventure|Animation|Comedy|Family,228,2006,54083457.9145786,59687725.3590087
9792,15000000,69623713,The Hills Have Eyes,Alexandre Aja,Horror|Thriller,359,2006,16225037.3743735,75309823.037844
9513,0,141702264,Garfield 2,Tim Hill,Animation|Comedy|Family,260,2006,0.0,153274968.62889
10025,28000000,38159905,Just My Luck,Donald Petrie,Comedy|Drama|Family|Fantasy|Romance,271,2006,30286736.432164,41276392.3218363
1247,85000000,59908565,The Good Shepherd,Robert De Niro,Drama|Thriller|History,174,2006,91941878.4547837,64801247.0780059
9920,30000000,31070211,Ultraviolet,Kurt Wimmer,Science Fiction|Action|Thriller,256,2006,32450074.7487471,33607688.9803115
7985,15000000,0,Penelope,Mark Palansky,Fantasy|Comedy|Romance,220,2006,16225037.3743735,0.0
82,135000000,163794509,Miami Vice,Michael Mann,Action|Adventure|Crime|Thriller,283,2006,146025336.369362,177171468.682811
9293,18000000,41009669,John Tucker Must Die,Betty Thomas,Comedy,206,2006,19470044.8492483,44358894.149046
9044,31000000,28000000,Tristan & Isolde,Kevin Reynolds,Drama,123,2006,33531743.9070387,30286736.432164
3683,90000000,65900249,Flags of Our Fathers,Clint Eastwood,War|Drama|History,308,2006,97350224.2462415,71282266.867035
1378,2000000,5179037,Shortbus,John Cameron Mitchell,Romance|Drama|Comedy,78,2006,2163338.31658314,5602004.59255091
4351,21000000,0,Bordertown,Gregory Nava,Crime|Drama|Mystery,33,2006,22715052.324123,0.0
9975,50000000,69834815,Curious George,Matthew O'Callaghan,Adventure|Animation|Comedy|Family,68,2006,54083457.9145786,75538165.5604977
9708,40000000,38755073,The Wicker Man,Neil LaBute,Mystery|Thriller|Horror,179,2006,43266766.3316629,41920167.1914384
7516,17000000,57103895,Smokin' Aces,Joe Carnahan,Action|Comedy|Crime|Thriller,306,2006,18388375.6909567,61767522.0398203
15163,0,0,Amazing Grace,Michael Apted,Drama,54,2006,0.0,0.0
9530,50000000,87528173,RV,Barry Sonnenfeld,Comedy|Family|Adventure,251,2006,54083457.9145786,94676525.2157091
9918,0,42647449,Glory Road,James Gartner,Drama,66,2006,0.0,46130430.2631127
11170,65000000,43545364,We Are Marshall,McG,Drama,107,2006,70308495.2889522,47101677.2253801
1491,40000000,86915017,The Illusionist,Neil Burger,Fantasy|Drama|Thriller|Romance,967,2006,43266766.3316629,94013293.2812877
12096,0,0,The Pink Panther,Shawn Levy,Action|Comedy|Crime|Mystery|Family,307,2006,0.0,0.0
9988,17500000,19179969,Beerfest,Jay Chandrasekhar,Comedy,88,2006,18929210.2701025,20746380.9242884
1441,25000000,5549200,The Contract,Bruce Beresford,Drama|Action|Thriller|Crime,90,2006,27041728.9572893,6002398.49319159
1717,55000000,9450897,All the King's Men,Steven Zaillian,Drama|Thriller,51,2006,59491803.7060365,10222743.8030903
9035,15500000,0,Slither,James Gunn,Comedy|Horror|Science Fiction,133,2006,16765871.9535193,0.0
11565,40000000,138259062,Big Momma's House 2,John Whitesell,Comedy|Crime,231,2006,43266766.3316629,149550563.219722
3093,70000000,38629478,Basic Instinct 2,Michael Caton-Jones,Crime|Mystery|Thriller,101,2006,75716841.0804101,41784314.9535028
2295,5000000,26888376,Clerks II,Kevin Smith,Comedy,195,2006,5408345.79145786,29084327.0357473
9718,72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,Adam McKay,Comedy,274,2006,78421013.976139,176275487.505585
15255,0,0,Undisputed II: Last Man Standing,Isaac Florentine,Action|Crime|Thriller,67,2006,0.0,0.0
1402,55000000,307077295,The Pursuit of Happyness,Gabriele Muccino,Drama,1392,2006,59491803.7060365,332156039.213103
1887,40000000,60474340,Marie Antoinette,Sofia Coppola,Drama|History,363,2006,43266766.3316629,65413228.4460383
9959,37665000,14655628,Freedomland,Joe Roth,Drama|Thriller|Crime|Mystery,44,2006,40741068.847052,15852540.8029944
9969,0,47231070,Deck the Halls,John Whitesell,Comedy|Family,63,2006,0.0,51088391.7321103
14784,0,3669465,The Fall,Tarsem Singh,Adventure|Fantasy|Drama,242,2006,0.0,3969147.11793038
1523,6000000,48027970,The Last King of Scotland,Kevin Macdonald,Drama,274,2006,6490014.94974943,51950373.8843529
214,10000000,163876815,Saw III,Darren Lynn Bousman,Horror|Thriller|Crime,538,2006,10816691.5829157,177260496.544553
7512,30000000,495303,Idiocracy,Mike Judge,Adventure|Comedy|Science Fiction,326,2006,32450074.7487471,535753.97910929
9353,32000000,80197993,Nacho Libre,Jared Hess,Comedy|Family,214,2006,34613413.0653303,86747695.5849834
9676,50000000,49111202,The Black Dahlia,Brian De Palma,Drama,151,2006,54083457.9145786,53122072.5300274
503,160000000,181674817,Poseidon,Wolfgang Petersen,Adventure|Action|Drama|Thriller,313,2006,173067065.326651,196512046.387165
9310,17000000,7314027,American Dreamz,Paul Weitz,Comedy|Drama|Family,43,2006,18388375.6909567,7911357.42881183
14620,0,0,The Butterfly Effect 2,John R. Leonetti,Drama|Science Fiction|Thriller,146,2006,0.0,0.0
14611,0,7900000,Ultimate Avengers 2,Will Meugniot|Dick Sebast,Animation|Action|Science Fiction,39,2006,0.0,8545186.35050342
18615,16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,Steven Shainberg,Drama|Mystery|Romance,33,2006,18172041.8592984,2467383.61861816
1819,54000000,130431368,"You, Me and Dupree",Anthony Russo|Joe Russo,Comedy|Romance,242,2006,58410134.5477449,141083588.039378
773,8000000,100523181,Little Miss Sunshine,Jonathan Dayton|Valerie Faris,Comedy|Drama,952,2006,8653353.26633258,108732824.581061
9072,64000000,101595121,Little Man,Keenen Ivory Wayans,Comedy|Crime,143,2006,69226826.1306606,109892309.0186
9948,24000000,0,The Fox and the Hound 2,Jim Kammerud,Adventure|Animation|Comedy|Family,59,2006,25960059.7989977,0.0
21316,0,0,Leroy & Stitch,Tony Craig|Roberts Gannaway,Animation|Comedy|Family,34,2006,0.0,0.0
2447,35000000,0,The Nativity Story,Catherine Hardwicke,Drama|History,16,2006,37858420.540205,0.0
9794,12000000,38368909,Employee of the Month,Greg Coolidge,Comedy|Romance,82,2006,12980029.8994988,41502465.5025959
806,25000000,119188334,The Omen,John Moore,Drama|Horror|Thriller,154,2006,27041728.9572893,128922344.915954
1251,19000000,68673228,Letters from Iwo Jima,Clint Eastwood,Action|Adventure|Drama|War,292,2006,20551714.0075398,74281712.7279252
19595,0,0,Shark Bait,Howard E. Baker|John Fox|Kyungho Lee,Animation|Family,25,2006,0.0,0.0
3509,8500000,5480996,A Scanner Darkly,Richard Linklater,Animation|Science Fiction|Thriller,282,2006,9194187.84547836,5928624.32991947
1262,30000000,53653224,Stranger Than Fiction,Marc Forster,Comedy|Drama|Fantasy|Romance,378,2006,32450074.7487471,58035037.6437092
1852,63000000,162945894,World Trade Center,Oliver Stone,Drama|History|Thriller,240,2006,68145156.972369,176253548.010047
13767,0,84500122,The Santa Clause 3: The Escape Clause,Michael Lembeck,Comedy|Family|Adventure,143,2006,0.0,91401175.8392752
9726,35000000,42064105,A Good Year,Ridley Scott,Comedy|Drama|Romance,199,2006,37858420.540205,45499445.0496383
9592,1200000,0,Open Water 2: Adrift,Hans Horn,Drama|Horror|Thriller,67,2006,1298002.98994988,0.0
14202,19400000,0,The Painted Veil,John Curran,Drama|Romance,159,2006,20984381.6708565,0.0
313,12000000,1381665,Snow Cake,Marc Evans,Romance|Drama,23,2006,12980029.8994988,1494504.41759092
37725,15500000,7385434,Itâ€™s a Boy Girl Thing,Nick Hurran,Comedy,127,2006,16765871.9535193,7988596.17839796
10073,20000000,48548426,Date Movie,Aaron Seltzer|Jason Friedberg,Comedy,103,2006,21633383.1658314,52513335.0878007
9788,23000000,38505009,Accepted,Steve Pink,Comedy,229,2006,24878390.6407061,41649680.6750394
9900,0,6538177,Grandma's Boy,Nicholaus Goossen,Comedy,116,2006,0.0,7072144.41235132
7484,85000000,197309027,Open Season,Roger Allers|Jill Culton|Anthony Stacchi,Adventure|Animation|Family,395,2006,91941878.4547837,213423089.158419
25676,0,0,Bo bui gai wak,Benny Chan,Drama|Action|Comedy,61,2006,0.0,0.0
9907,51000000,72779000,Barnyard,Steve Oedekerk,Animation|Comedy|Family,124,2006,55165127.0728702,78722799.6713023
9828,3700000,3338228,Unknown,Simon Brand,Crime|Drama|Mystery|Thriller,44,2006,4002175.88567881,3610858.27094536
10741,0,0,Bobby,Emilio Estevez,History|Drama,58,2006,0.0,0.0
1125,70000000,154937680,Dreamgirls,Bill Condon,Drama,146,2006,75716841.0804101,167591309.913249
326,33000000,62022014,Snakes on a Plane,David R. Ellis,Horror|Action|Crime|Thriller,236,2006,35695082.2236219,67087299.6789281
4441,0,2077763,Candy,Neil Armfield,Drama|Romance,75,2006,0.0,2247452.15533937
8998,6500000,13368437,Friends with Money,Nicole Holofcener,Drama|Comedy|Romance,67,2006,7030849.52889522,14460225.9974639
12094,11000000,72778712,Jackass Number Two,Jeff Tremaine,Action|Comedy|Documentary,180,2006,11898360.7412073,78722488.1505847
4643,70000000,55011732,The Guardian,Andrew Davis,Action,212,2006,75716841.0804101,59504493.8486015
10063,0,1675484,The Breed,Nicholas Mastandrea,Horror,39,2006,0.0,1812319.36801099
4723,17000000,374743,Southland Tales,Richard Kelly,Action|Adventure|Comedy|Drama|Science Fiction,79,2006,18388375.6909567,405347.945385658
9615,85000000,158468292,The Fast and the Furious: Tokyo Drift,Justin Lin,Action|Crime|Drama|Thriller,1074,2006,91941878.4547837,171410264.023543
11652,0,57806952,Invincible,Ericson Core,Drama,125,2006,0.0,62527997.1132413
13967,30000000,35078241,Miss Potter,Chris Noonan,Drama|Family|Romance,81,2006,32450074.7487471,37943051.4168189
9682,38000000,29907685,Pulse,Jim Sonzero,Horror|Thriller,71,2006,41103428.0150797,32350220.4603994
13205,0,0,Bambi II,Brian Pimental,Animation|Drama|Family,109,2006,0.0,0.0
7874,15000000,10903846,Black Snake Moan,Craig Brewer,Drama,110,2006,16225037.3743735,11794353.9249609
11515,50000000,9448082,Goya's Ghosts,MiloÅ¡ Forman,Drama,46,2006,54083457.9145786,10219698.9044097
17700,0,0,Deep Sea 3D,Howard Hall,Documentary,16,2006,0.0,0.0
10115,0,0,Stick It,Jessica Bendinger,Comedy|Drama,82,2006,0.0,0.0
9903,25000000,11772461,The Hoax,Lasse HallstrÃ¶m,Comedy|Drama,22,2006,27041728.9572893,12733907.9808903
8975,20000000,22165608,The Marine,John Bonito,Action|Adventure|Drama|Thriller,94,2006,21633383.1658314,23975854.5483809
8997,0,0,Hollow Man II,Claudio FÃ¤h,Horror|Action|Thriller|Science Fiction,32,2006,0.0,0.0
11908,0,0,Hatchet,Adam Green,Comedy|Horror,67,2006,0.0,0.0
7510,12000000,6754898,Running with Scissors,Ryan Murphy,Drama|Comedy,35,2006,12980029.8994988,7306564.83400542
10067,50000000,61112916,The Shaggy Dog,Brian Robbins,Comedy|Family,73,2006,54083457.9145786,66103956.4104635
9978,40000000,23937870,Stormbreaker,Geoffrey Sax,Adventure|Action|Family,120,2006,43266766.3316629,25892855.694193
16781,6000000,57231524,Madea's Family Reunion,Tyler Perry,Drama|Comedy|Romance,63,2006,6490014.94974943,61905574.3928239
14171,12000000,0,Home of the Brave,Irwin Winkler,Action|Drama,27,2006,12980029.8994988,0.0
9756,0,0,Half Light,Craig Rosenberg,Thriller,27,2006,0.0,0.0
1440,26000000,0,Little Children,Todd Field,Romance|Drama,111,2006,28123398.1155808,0.0
9957,0,0,The Benchwarmers,Dennis Dugan,Comedy,132,2006,0.0,0.0
1123,0,4291965,Catch a Fire,Phillip Noyce,Action|Drama|Thriller,11,2006,0.0,4642486.16896689
9986,85000000,144,Charlotte's Web,Gary Winick,Comedy|Family|Fantasy,161,2006,91941878.4547837,155.760358793986
12763,30000000,34742066,Take the Lead,Liz Friedlander,Music,79,2006,32450074.7487471,37579421.2875302
14113,35000000,12506188,Zoom,Peter Hewitt,Fantasy|Comedy|Family,84,2006,37858420.540205,13527557.8473961
13934,0,0,Mater and the Ghostlight,John Lasseter|Dan Scanlon,Animation|Family,48,2006,0.0,0.0
3602,0,0,I'll Always Know What You Did Last Summer,Sylvain White,Horror,43,2006,0.0,0.0
14191,12000000,23006849,Aquamarine,Elizabeth Allen Rosenbaum,Fantasy|Romance|Family|Comedy,216,2006,12980029.8994988,24885798.9927713
9914,0,0,Shadow Man,Michael Keusch,Action|Adventure|Thriller,11,2006,0.0,0.0
9952,10000000,7177143,Rescue Dawn,Werner Herzog,Adventure|Drama|War,158,2006,10816691.5829157,7763294.22774825
1116,6500000,22889018,The Wind That Shakes the Barley,Ken Loach,Drama|History|War,71,2006,7030849.52889522,24758344.8341806
2207,55000000,65664721,16 Blocks,Richard Donner,Action|Adventure|Crime|Thriller,404,2006,59491803.7060365,71027503.4935209
512,4000000,31584901,Scoop,Woody Allen,Comedy|Mystery,208,2006,4326676.63316629,34164413.2793926
14062,5000000,0,Calibre 45,Gary Lennon,Drama|Crime|Thriller,22,2006,5408345.79145786,0.0
17379,45000000,38399961,Last Holiday,Wayne Wang,Adventure|Comedy|Drama,72,2006,48675112.1231207,41536053.4932992
7511,20000000,0,The Last Kiss,Tony Goldwyn,Comedy|Drama|Romance,61,2006,21633383.1658314,0.0
1259,15000000,49469904,Notes on a Scandal,Richard Eyre,Drama|Romance,119,2006,16225037.3743735,53510069.4204449
9829,15000000,76286096,United 93,Paul Greengrass,Drama|History|Crime|Thriller|Action,180,2006,16225037.3743735,82516317.2496701
13185,994000,165000,Kidulthood,Menhaj Huda,Drama,25,2006,1075179.14334182,178475.411118109
9053,21000000,480314,DOA: Dead or Alive,Corey Yuen Kwai,Adventure|Action|Thriller,116,2006,22715052.324123,519540.840095658
15363,0,11400000,Something New,Sanaa Hamri,Comedy|Drama|Romance,26,2006,0.0,12331028.4045239
1165,15000000,123384128,The Queen,Stephen Frears,Drama,159,2006,16225037.3743735,133460805.880299
5820,60000000,77920346,The Sentinel,Clark Johnson,Action|Thriller|Crime,112,2006,64900149.4974943,84284035.0716081
9784,0,0,Man About Town,Mike Binder,Comedy|Drama|Romance,22,2006,0.0,0.0
